"longitude","latitude","site","LT_data","extra","outlier","climate","rings","MAT","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","MAP","bio13","bio14","bio15","bio16","bio17","bio18","bio19","elev","Mgmt_zone","Name","US_L3CODE","US_L3NAME","NA_L3CODE","NA_L3NAME","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","VEGTYP_LAB","PNV_GROUPS","longitude","latitude","FID","site","RASTERVALU","Value","Count","MUKEY","Data_Source","areasymbol","areaname","musym","muname","SumOfcomppct_r","temp_regime","moisture_subclass","moisture_regime","temp_moist_regime","moist_regime_subclass","temp_moist_regime_subclass","common_name","RR_class","RR_class_name"
-109.6550188,42.47328122,44,1,0,0,"cold.Psummer","mid",19,178,38,9589,262,-200,462,116,-107,141,-107,246,35,12,32,88,40,75,40,2200,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.4918188,42.71638122,420,421,"137,637",137637,2514842,489163,"gSSURGO","OR636","Lake County, Oregon, Southern Part","29C","Brace-Raz complex, 2 to 15 percent slopes",85,"Frigid","Xeric","Aridic","Frigid-Aridic","Aridic bordering on Xeric","Frigid/Aridic bordering on Xeric","Cool/dry bordering on moist",2,"Moderate"
-109.7478188,42.46393122,45,1,0,0,"cold.Psummer","mid",20,181,38,9660,265,-203,468,118,-107,143,-107,237,34,11,34,86,37,74,37,2187,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.4918188,48.37313122,519,520,"51,505",51505,109249,70279,"gSSURGO","WA648","Colville Indian Reservation (Parts of Ferry and Okanogan Counties), Washington","160","Farrell fine sandy loam, 0 to 5 percent slopes",85,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-109.6782188,42.46393122,46,1,0,0,"cold.Psummer","mid",19,179,38,9626,263,-201,464,117,-107,142,-107,243,35,12,32,87,40,74,40,2194,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.4802188,38.86418122,707,708,"36,712",36712,232952,644549,"gSSURGO","NV773","Douglas County Area, Nevada","6875","Delmo-Tagum-Bullville association",85,"Cryic","Typic","Xeric","Cryic-Xeric","Xeric-Typic","Cryic/Xeric-Typic","Cold/moist",1,"High"
-109.6666188,42.46393122,47,1,0,0,"cold.Psummer","mid",18,177,38,9577,261,-199,460,116,-107,141,-107,247,35,12,32,88,40,76,40,2197,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.4686188,38.69588122,593,594,"36,449",36449,19636,644140,"gSSURGO","NV773","Douglas County Area, Nevada","691","Updike variant loam",90,"Mesic","Typic","Aridic","Mesic-Aridic","Aridic-Typic","Mesic/Aridic-Typic","Warm/dry",3,"Low"
-109.7478188,42.45458122,48,1,0,0,"cold.Psummer","mid",20,181,38,9660,266,-203,469,118,-107,143,-107,237,34,11,34,86,37,74,37,2185,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.4686188,38.84548122,672,673,"36,443",36443,181304,644118,"gSSURGO","NV773","Douglas County Area, Nevada","592","Minneha-Drit-Rock outcrop association",40,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-109.7246188,42.45458122,49,1,0,0,"cold.Psummer","mid",19,180,38,9676,265,-203,468,118,-108,143,-108,237,34,11,34,86,37,74,37,2192,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.4454188,37.84503122,718,719,"682",682,10374096,660564,"STATSGO2","US","United States","s1117","Rock outcrop-Cryumbrepts (s1117)",1,"Frigid","Typic","Udic","Frigid-Udic","Udic-Typic","Frigid/Udic-Typic","Cool/moist",1,"High"
-109.7130188,42.45458122,50,1,0,0,"cold.Psummer","mid",19,179,38,9674,263,-203,466,117,-108,142,-108,239,35,12,35,87,38,74,38,2194,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.4338188,42.22083122,423,424,"137,637",137637,2514842,489163,"gSSURGO","OR636","Lake County, Oregon, Southern Part","29C","Brace-Raz complex, 2 to 15 percent slopes",85,"Frigid","Xeric","Aridic","Frigid-Aridic","Aridic bordering on Xeric","Frigid/Aridic bordering on Xeric","Cool/dry bordering on moist",2,"Moderate"
-109.7014188,42.45458122,51,1,0,0,"cold.Psummer","mid",18,179,38,9630,262,-201,463,116,-108,141,-108,244,35,12,32,87,40,75,40,2194,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.4338188,42.71638122,421,422,"137,637",137637,2514842,489163,"gSSURGO","OR636","Lake County, Oregon, Southern Part","29C","Brace-Raz complex, 2 to 15 percent slopes",85,"Frigid","Xeric","Aridic","Frigid-Aridic","Aridic bordering on Xeric","Frigid/Aridic bordering on Xeric","Cool/dry bordering on moist",2,"Moderate"
-109.7478188,42.44523122,52,1,0,0,"cold.Psummer","mid",19,181,38,9680,266,-203,469,118,-108,143,-108,237,34,11,34,86,37,74,37,2183,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.4106188,42.30498122,437,438,"137,658",137658,737102,489314,"gSSURGO","OR636","Lake County, Oregon, Southern Part","47C","Corral fine sandy loam, 2 to 15 percent slopes",85,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-109.7246188,42.44523122,53,1,0,0,"cold.Psummer","mid",20,180,38,9688,265,-203,468,118,-108,143,-108,237,34,11,34,86,37,74,37,2192,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.3758188,44.67053122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-109.6782188,42.44523122,54,1,0,0,"cold.Psummer","mid",19,179,38,9649,264,-201,465,118,-107,143,-107,241,35,12,33,87,38,74,38,2195,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.3526188,46.74623122,584,585,"48,540",48540,26542,68302,"gSSURGO","WA001","Adams County, Washington","WfB2","Warden fine sandy loam, 2 to 5 percent slopes, eroded",100,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-109.7362188,42.43588122,55,1,0,0,"cold.Psummer","mid",20,181,38,9703,266,-203,469,118,-108,144,-108,237,34,11,34,86,37,74,37,2186,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.3294188,38.60238122,655,656,"127,316",127316,756716,473958,"gSSURGO","NV625","Lyon County Area, Nevada","371","Hyloc-Ister association",85,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-109.7246188,42.43588122,56,1,0,0,"cold.Psummer","mid",20,180,38,9660,265,-203,468,118,-107,143,-107,237,34,11,34,86,37,74,37,2193,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.3178188,39.20078122,365,366,"127,263",127263,626294,473905,"gSSURGO","NV625","Lyon County Area, Nevada","204","Cleaver stony sandy loam, 4 to 15 percent slopes",90,"Mesic","Typic","Aridic","Mesic-Aridic","Aridic-Typic","Mesic/Aridic-Typic","Warm/dry",3,"Low"
-109.7130188,42.43588122,57,1,0,0,"cold.Psummer","mid",20,180,38,9677,265,-203,468,118,-108,143,-108,237,34,11,34,86,37,74,37,2193,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.3062188,46.23198122,635,636,"50,017",50017,738155,69616,"gSSURGO","WA605","Benton County Area, Washington","WdE3","Warden silt loam, 15 to 30 percent slopes, severely eroded",100,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-109.6898188,42.43588122,58,1,0,0,"cold.Psummer","mid",20,180,38,9663,264,-202,466,118,-107,143,-107,237,34,11,34,86,37,74,37,2178,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.2714188,38.05073122,716,717,"248",248,8937934,660565,"STATSGO2","US","United States","s1118","Rock outcrop-Meiss-Andic Cryumbrepts (s1118)",16,"Cryic","Typic","Xeric","Cryic-Xeric","Xeric-Typic","Cryic/Xeric-Typic","Cold/moist",1,"High"
-109.6782188,42.43588122,59,1,0,0,"cold.Psummer","mid",20,180,38,9683,265,-202,467,119,-107,144,-107,237,34,11,34,86,37,74,37,2173,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.2714188,46.24133122,634,635,"49,870",49870,1700563,69569,"gSSURGO","WA605","Benton County Area, Washington","QuE","Quincy loamy sand, 0 to 30 percent",90,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-109.6666188,42.43588122,60,1,0,0,"cold.Psummer","mid",21,180,38,9698,266,-202,468,119,-107,145,-107,236,34,11,34,85,37,73,37,2167,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.2482188,37.93853122,711,712,"126,770",126770,193938,471387,"gSSURGO","CA732","Inyo National Forest, Western Part, California","158","Stecum-Charcol familes-Rock outcrop complex, 30 to 70 percent slopes.",60,"Cryic","Typic","Xeric","Cryic-Xeric","Xeric-Typic","Cryic/Xeric-Typic","Cold/moist",1,"High"
-109.6550188,42.43588122,61,1,0,0,"cold.Psummer","mid",21,180,38,9720,266,-202,468,120,-107,145,-107,234,34,11,34,85,37,72,37,2162,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.2366188,37.64868122,712,713,"248",248,8937934,660565,"STATSGO2","US","United States","s1118","Rock outcrop-Meiss-Andic Cryumbrepts (s1118)",16,"Cryic","Typic","Xeric","Cryic-Xeric","Xeric-Typic","Cryic/Xeric-Typic","Cold/moist",1,"High"
-103.5418188,47.00803122,62,0,1,0,"cold.Psummer","mid",59,146,31,10884,297,-165,462,171,-85,198,-85,389,82,8,68,194,30,171,30,808,"MZ I","Great Plains Management Zone","43","Northwestern Great Plains","9.3.3","Northwestern Great Plains","9.3","WEST-CENTRAL SEMI-ARID PRAIRIES","9","GREAT PLAINS",NA,"32: Plains grassland",-119.2250188,37.95723122,710,711,"248",248,8937934,660565,"STATSGO2","US","United States","s1118","Rock outcrop-Meiss-Andic Cryumbrepts (s1118)",16,"Cryic","Typic","Xeric","Cryic-Xeric","Xeric-Typic","Cryic/Xeric-Typic","Cold/moist",1,"High"
-110.7106188,39.14468122,63,0,1,0,"warm.Psummer","mid",92,166,37,9470,323,-123,446,204,-33,213,-33,205,26,12,26,71,38,61,38,1644,"MZ III","Southern Great Basin Management Zone","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-119.2134188,37.94788122,704,705,"682",682,10374096,660564,"STATSGO2","US","United States","s1117","Rock outcrop-Cryumbrepts (s1117)",1,"Frigid","Typic","Udic","Frigid-Udic","Udic-Typic","Frigid/Udic-Typic","Cool/moist",1,"High"
-108.0078188,43.09038122,64,1,0,0,"warm.Psummer","mid",71,161,34,10178,315,-150,465,123,-63,202,-63,209,42,6,60,101,19,63,19,1595,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.2134188,38.07878122,706,707,"200,575",200575,115697,2424832,"gSSURGO","CA686","Coleville-Bridgeport Area, Parts of Alpine and Mono Counties, California","2030","Dunderberg-Conwayridge association",65,"Cryic","Typic","Xeric","Cryic-Xeric","Xeric-Typic","Cryic/Xeric-Typic","Cold/moist",1,"High"
-108.0194188,43.08103122,65,1,0,0,"warm.Psummer","mid",71,161,34,10166,315,-149,464,123,-62,202,-62,208,42,6,60,101,19,62,19,1589,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.2018188,42.17408122,445,446,"137,813",137813,4439332,490552,"gSSURGO","OR628","Harney County Area, Oregon","178","Lonely-Robson association, 5 to 25 percent slopes",85,"Frigid","Xeric","Aridic","Frigid-Aridic","Aridic bordering on Xeric","Frigid/Aridic bordering on Xeric","Cool/dry bordering on moist",2,"Moderate"
-107.9846188,43.08103122,66,1,0,0,"warm.Psummer","mid",71,160,34,10207,316,-149,465,123,-62,203,-62,208,41,6,59,100,19,63,19,1589,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.1902188,38.05073122,696,697,"200,584",200584,34160,2424841,"gSSURGO","CA686","Coleville-Bridgeport Area, Parts of Alpine and Mono Counties, California","2053","Hawkinspeak-Angelwhine association",85,"Cryic","Typic","Xeric","Cryic-Xeric","Xeric-Typic","Cryic/Xeric-Typic","Cold/moist",1,"High"
-108.9938188,40.50043122,67,0,1,0,"warm.Psummer","mid",78,180,38,9745,327,-145,472,128,-52,202,-52,241,29,11,25,72,40,60,40,1584,"MZ II","Wyoming Basins Management Zone","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"28: Desert shrub",-119.1902188,40.73418122,410,411,"129,354",129354,1452667,476344,"gSSURGO","NV761","Pershing County, Nevada, West Part","705","Mazuma-Mazuma, strongly saline-Sodic association",85,"Mesic","Typic","Aridic","Mesic-Aridic","Aridic-Typic","Mesic/Aridic-Typic","Warm/dry",3,"Low"
-108.9358188,40.48173122,68,1,0,0,"warm.Psummer","mid",76,180,38,9714,324,-146,470,147,-53,200,-53,249,30,12,25,75,41,62,41,1731,"MZ II","Wyoming Basins Management Zone","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-119.1786188,38.05073122,683,684,"204,522",204522,7051,2452940,"gSSURGO","CA686","Coleville-Bridgeport Area, Parts of Alpine and Mono Counties, California","7053","Lonecabin very gravelly sandy loam, 4 to 30 percent slopes",95,"Frigid","Typic","Xeric","Frigid-Xeric","Xeric-Typic","Frigid/Xeric-Typic","Cool/moist",1,"High"
-108.1354188,44.81078122,69,1,0,0,"warm.Psummer","mid",75,163,35,9908,316,-144,460,129,-56,203,-56,237,41,8,53,105,29,75,29,1179,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"28: Desert shrub",-119.1670188,37.99463122,705,706,"126,770",126770,193938,471387,"gSSURGO","CA732","Inyo National Forest, Western Part, California","158","Stecum-Charcol familes-Rock outcrop complex, 30 to 70 percent slopes.",60,"Cryic","Typic","Xeric","Cryic-Xeric","Xeric-Typic","Cryic/Xeric-Typic","Cold/moist",1,"High"
-107.7294188,43.85708122,70,1,0,0,"warm.Psummer","mid",70,171,35,10016,318,-161,479,121,-61,200,-61,260,45,9,49,114,32,72,32,1416,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.1670188,41.30453122,411,412,"128,051",128051,201209,474771,"gSSURGO","NV760","Humboldt County, Nevada, West Part","647","Wendane-Humboldt complex 1/",60,"Mesic","Aeric","Aquic","Mesic-Aquic","Aquic-Aeric","Mesic/Aquic-Aeric","Wetland/riparian ",0,"0"
-108.0542188,43.69813122,71,1,0,0,"warm.Psummer","mid",74,165,35,9909,318,-149,467,125,-55,203,-55,256,47,9,53,117,29,72,29,1463,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"25: Sagebrush",-119.1322188,37.91048122,695,696,"969",969,499839,660532,"STATSGO2","US","United States","s1085","Rubble land-Clanalpine family (s1085)",39,"Frigid","Xeric","Aridic","Frigid-Aridic","Aridic bordering on Xeric","Frigid/Aridic bordering on Xeric","Cool/dry bordering on moist",2,"Moderate"
-108.2282188,43.67008122,72,1,0,0,"warm.Psummer","mid",78,167,35,9874,321,-145,466,129,-52,205,-52,253,49,8,55,118,27,70,27,1402,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"25: Sagebrush",-119.1206188,37.89178122,694,695,"137,223",137223,18278,488315,"gSSURGO","CA802","Benton-Owens Valley Area Parts of Inyo and Mono Counties, California","353","Watterson gravelly sandy loam, 4 to 15 percent slopes",85,"Mesic","Typic","Xeric","Mesic-Xeric","Xeric-Typic","Mesic/Xeric-Typic","Warm/moist",2,"Moderate"
-108.2050188,43.66073122,73,1,0,0,"warm.Psummer","mid",77,167,35,9895,320,-146,466,128,-52,205,-52,256,49,9,54,119,29,70,29,1350,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"25: Sagebrush",-119.0394188,42.13668122,424,425,"137,991",137991,2108741,490765,"gSSURGO","OR628","Harney County Area, Oregon","338","Vergas gravelly loam, 0 to 3 percent slopes",85,"Frigid","Xeric","Aridic","Frigid-Aridic","Aridic bordering on Xeric","Frigid/Aridic bordering on Xeric","Cool/dry bordering on moist",2,"Moderate"
-107.9846188,42.97818122,74,1,0,0,"warm.Psummer","mid",68,159,34,10086,312,-147,459,120,-63,199,-63,215,42,7,59,102,22,64,22,1645,"MZ II","Wyoming Basins Management Zone","18","Wyoming Basin","10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-119.0278188,48.13003122,516,517,"51,785",51785,24870,70496,"gSSURGO","WA648","Colville Indian Reservation (Parts of Ferry and Okanogan Counties), Washington","356","Pogue fine sandy loam, 10 to 25 percent slopes",85,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-108.9706188,40.50043122,75,1,0,0,"warm.Psummer","mid",76,179,38,9615,322,-144,466,146,-52,199,-52,250,30,12,25,75,41,63,41,1656,"MZ II","Wyoming Basins Management Zone","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"28: Desert shrub",-119.0162188,42.13668122,446,447,"137,935",137935,3712733,490703,"gSSURGO","OR628","Harney County Area, Oregon","288","Robson-Fourwheel complex, 3 to 30 percent slopes",85,"Frigid","Xeric","Aridic","Frigid-Aridic","Aridic bordering on Xeric","Frigid/Aridic bordering on Xeric","Cool/dry bordering on moist",2,"Moderate"
-109.3070188,40.49108122,76,1,0,0,"warm.Psummer","mid",70,166,36,9577,310,-141,451,142,-57,192,-57,255,29,13,22,76,44,65,44,1783,"MZ II","Wyoming Basins Management Zone","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","28: Desert shrub",-118.9930188,42.08993122,377,378,"137,813",137813,4439332,490552,"gSSURGO","OR628","Harney County Area, Oregon","178","Lonely-Robson association, 5 to 25 percent slopes",85,"Frigid","Xeric","Aridic","Frigid-Aridic","Aridic bordering on Xeric","Frigid/Aridic bordering on Xeric","Cool/dry bordering on moist",2,"Moderate"
-108.9358188,40.47238122,77,1,0,0,"warm.Psummer","mid",73,175,38,9546,317,-142,459,143,-53,195,-53,265,31,13,23,79,44,68,44,1666,"MZ II","Wyoming Basins Management Zone","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-118.9582188,43.70748122,533,534,"137,974",137974,346891,490747,"gSSURGO","OR628","Harney County Area, Oregon","322","Teguro very stony loam, thin surface, 2 to 20 percent slopes",85,"Frigid","Aridic","Xeric","Frigid-Xeric","Xeric bordering on Aridic","Frigid/Xeric bordering on Aridic","Cool/moist bordering on dry",2,"Moderate"
-108.9242188,40.47238122,78,1,0,0,"warm.Psummer","mid",75,179,38,9664,322,-145,467,146,-53,199,-53,255,30,12,24,77,42,65,42,1645,"MZ II","Wyoming Basins Management Zone","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"25: Sagebrush",-118.9350188,38.28448122,640,641,"129,892",129892,68821,476971,"gSSURGO","NV774","Mineral County Area, Nevada","4191","Brier-Brawley-Rock outcrop association",40,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
-108.8778188,40.46303122,79,1,0,0,"warm.Psummer","mid",74,179,38,9628,320,-145,465,145,-53,197,-53,258,31,12,25,78,42,65,42,1798,"MZ II","Wyoming Basins Management Zone","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"25: Sagebrush",-118.8886188,42.33303122,450,451,"137,731",137731,2975671,490463,"gSSURGO","OR628","Harney County Area, Oregon","103","Felcher-Rock outcrop complex, 40 to 70 percent south slopes",65,"Mesic","Xeric","Aridic","Mesic-Aridic","Aridic bordering on Xeric","Mesic/Aridic bordering on Xeric","Warm/dry bordering on moist",3,"Low"
