site,longitude,latitude,model,var,mag,baseline,predicted,climate,rings,Comp.1,Comp.2,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
6,-108.274,44.1,DGVM-full-400ppm,temp,0.2,6.806666667,5.626,warm.Psummer,mid,-1.886662241,-4.600117062,73,165,35,10000,315,-151,466,126,-59,201,-59,210,40,6,58,98,21,68,21
6,-108.2746188,44.10018122,AK,ppt,1.2,6.240606461,6.008849683,warm.Psummer,mid,-1.886662241,-4.600117062,73,165,35,10000,315,-151,466,126,-59,201,-59,210,40,6,58,98,21,68,21
6,-108.2746188,44.10018122,randfor,temp,4,4.0004301,13.0072002,warm.Psummer,mid,-1.886662241,-4.600117062,73,165,35,10000,315,-151,466,126,-59,201,-59,210,40,6,58,98,21,68,21
6,-108.274,44.1,DGVM-full-400ppm,ppt,1.2,6.806666667,9.445333333,warm.Psummer,mid,-1.886662241,-4.600117062,73,165,35,10000,315,-151,466,126,-59,201,-59,210,40,6,58,98,21,68,21
6,-108.274,44.1,DGVM-full-400ppm,ppt,0.9,6.806666667,5.274333333,warm.Psummer,mid,-1.886662241,-4.600117062,73,165,35,10000,315,-151,466,126,-59,201,-59,210,40,6,58,98,21,68,21
6,-108.2746188,44.10018122,randfor,temp,2,4.0004301,6.0805402,warm.Psummer,mid,-1.886662241,-4.600117062,73,165,35,10000,315,-151,466,126,-59,201,-59,210,40,6,58,98,21,68,21
6,-108.2746188,44.10018122,DRS,ppt,0.9,53.33333333,53.33333333,warm.Psummer,mid,-1.886662241,-4.600117062,73,165,35,10000,315,-151,466,126,-59,201,-59,210,40,6,58,98,21,68,21
6,-108.2746188,44.10018122,DRS,temp,2,53.33333333,46.66666667,warm.Psummer,mid,-1.886662241,-4.600117062,73,165,35,10000,315,-151,466,126,-59,201,-59,210,40,6,58,98,21,68,21
6,-108.2746188,44.10018122,DRS,ppt,1.2,53.33333333,56.66666667,warm.Psummer,mid,-1.886662241,-4.600117062,73,165,35,10000,315,-151,466,126,-59,201,-59,210,40,6,58,98,21,68,21
6,-108.2746188,44.10018122,randfor,temp,0.2,4.0004301,3.30181,warm.Psummer,mid,-1.886662241,-4.600117062,73,165,35,10000,315,-151,466,126,-59,201,-59,210,40,6,58,98,21,68,21
6,-108.2746188,44.10018122,AK,temp,2,6.240606461,6.283115725,warm.Psummer,mid,-1.886662241,-4.600117062,73,165,35,10000,315,-151,466,126,-59,201,-59,210,40,6,58,98,21,68,21
7,-108.016,43.108,DGVM-full-400ppm,temp,2,4.558333333,3.987,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.0194188,43.10908122,DRS,temp,4,36.66666667,50,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.0194188,43.10908122,DRS,ppt,1.1,36.66666667,33.33333333,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.016,43.108,DGVM-full-400ppm,ppt,1.1,4.558333333,6.636333333,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.016,43.108,DGVM-full-400ppm,temp,0.2,4.558333333,5.124333333,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.0194188,43.10908122,AK,temp,2,6.240606461,6.399349031,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.0194188,43.10908122,randfor,temp,0.2,3.4488599,3.76298,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.016,43.108,DGVM-full-400ppm,temp,4,4.558333333,2.657,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.0194188,43.10908122,AK,ppt,0.9,6.240606461,6.351325236,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.016,43.108,DGVM-full-400ppm,ppt,1.2,4.558333333,7.373666667,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.016,43.108,DGVM-full-400ppm,ppt,0.9,4.558333333,4.354,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.0194188,43.10908122,AK,temp,4,6.240606461,6.562129543,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.0194188,43.10908122,randfor,ppt,0.9,3.4488599,6.9377398,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.0194188,43.10908122,AK,temp,0.2,6.240606461,6.256301885,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.0194188,43.10908122,randfor,ppt,1.1,3.4488599,3.6823599,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.0194188,43.10908122,AK,ppt,1.2,6.240606461,6.024925544,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.0194188,43.10908122,randfor,temp,2,3.4488599,6.3601198,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.0194188,43.10908122,DRS,ppt,0.9,36.66666667,30,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.0194188,43.10908122,AK,ppt,1.1,6.240606461,6.131817779,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.0194188,43.10908122,randfor,ppt,1.2,3.4488599,4.37395,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.0194188,43.10908122,DRS,temp,0.2,36.66666667,33.33333333,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.0194188,43.10908122,randfor,temp,4,3.4488599,13.4741001,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.0194188,43.10908122,DRS,temp,2,36.66666667,40,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
7,-108.0194188,43.10908122,DRS,ppt,1.2,36.66666667,36.66666667,warm.Psummer,mid,-1.984991747,-4.657647067,73,161,34,10268,319,-150,469,125,-62,205,-62,205,41,6,60,100,19,62,19
8,-108.0194188,43.09038122,DRS,temp,4,33.33333333,50,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.0194188,43.09038122,AK,temp,0.2,6.240606461,6.261431037,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.0194188,43.09038122,AK,temp,4,6.240606461,6.670569311,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.0194188,43.09038122,randfor,ppt,1.1,4.0414801,3.7576599,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.0194188,43.09038122,AK,ppt,1.1,6.240606461,6.13114698,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.0194188,43.09038122,randfor,ppt,0.9,4.0414801,7.1552401,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.0194188,43.09038122,randfor,ppt,1.2,4.0414801,4.6636901,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.0194188,43.09038122,randfor,temp,0.2,4.0414801,4.4590602,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.0194188,43.09038122,AK,temp,2,6.240606461,6.45200728,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.0194188,43.09038122,DRS,ppt,1.2,33.33333333,40,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.0194188,43.09038122,AK,ppt,1.2,6.240606461,6.023607405,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.0194188,43.09038122,AK,ppt,0.9,6.240606461,6.352020124,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.0194188,43.09038122,randfor,temp,2,4.0414801,6.8779998,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.0194188,43.09038122,randfor,temp,4,4.0414801,13.9235001,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.0194188,43.09038122,DRS,temp,0.2,33.33333333,33.33333333,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.016,43.091,DGVM-full-400ppm,ppt,0.9,5.188666667,4.387333333,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.0194188,43.09038122,DRS,ppt,0.9,33.33333333,30,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.0194188,43.09038122,DRS,ppt,1.1,33.33333333,33.33333333,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.016,43.091,DGVM-full-400ppm,ppt,1.1,5.188666667,5.927,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.016,43.091,DGVM-full-400ppm,temp,0.2,5.188666667,4.673333333,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.016,43.091,DGVM-full-400ppm,temp,4,5.188666667,3.863333333,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.016,43.091,DGVM-full-400ppm,ppt,1.2,5.188666667,7.646333333,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.0194188,43.09038122,DRS,temp,2,33.33333333,36.66666667,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
8,-108.016,43.091,DGVM-full-400ppm,temp,2,5.188666667,4.818,warm.Psummer,mid,-1.913635694,-4.585718935,71,161,34,10213,317,-149,466,123,-62,203,-62,207,41,6,59,100,19,62,19
9,-109.183,40.508,DGVM-full-400ppm,ppt,1.2,5.362,7.087333333,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.1794188,40.50978122,DRS,ppt,1.2,66.66666667,70,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.183,40.508,DGVM-full-400ppm,temp,2,5.362,4.826333333,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.1794188,40.50978122,AK,ppt,0.9,6.240606461,6.358396097,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.1794188,40.50978122,DRS,ppt,0.9,66.66666667,66.66666667,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.183,40.508,DGVM-full-400ppm,temp,0.2,5.362,5.191333333,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.1794188,40.50978122,AK,temp,0.2,6.240606461,6.167057031,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.1794188,40.50978122,DRS,temp,0.2,66.66666667,66.66666667,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.1794188,40.50978122,randfor,ppt,1.2,6.1979198,18.4374008,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.1794188,40.50978122,AK,ppt,1.1,6.240606461,6.124998884,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.183,40.508,DGVM-full-400ppm,temp,4,5.362,4.12,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.1794188,40.50978122,DRS,temp,4,66.66666667,76.66666667,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.1794188,40.50978122,randfor,temp,0.2,6.1979198,7.8678699,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.1794188,40.50978122,AK,temp,4,6.240606461,4.923230413,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.1794188,40.50978122,AK,ppt,1.2,6.240606461,6.011532944,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.1794188,40.50978122,randfor,temp,2,6.1979198,11.6379004,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.1794188,40.50978122,AK,temp,2,6.240606461,5.542918322,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.183,40.508,DGVM-full-400ppm,ppt,1.1,5.362,5.910666667,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.1794188,40.50978122,DRS,ppt,1.1,66.66666667,70,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.1794188,40.50978122,DRS,temp,2,66.66666667,80,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.1794188,40.50978122,randfor,temp,4,6.1979198,13.0616999,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.183,40.508,DGVM-full-400ppm,ppt,0.9,5.362,4.411,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.1794188,40.50978122,randfor,ppt,1.1,6.1979198,12.7750998,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
9,-109.1794188,40.50978122,randfor,ppt,0.9,6.1979198,10.1127005,warm.Psummer,mid,-2.181961293,-4.676459831,80,180,37,10065,332,-151,483,152,-57,206,-57,227,28,11,25,69,40,55,40
10,-109.2490188,40.41628122,DRS,temp,0.2,73.33333333,70,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.2490188,40.41628122,randfor,ppt,0.9,8.2783098,12.2496004,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.249,40.416,DGVM-full-400ppm,temp,2,4.997666667,4.483,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.2490188,40.41628122,AK,ppt,1.2,6.240606461,6.015195573,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.2490188,40.41628122,AK,temp,0.2,6.240606461,6.14834888,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.249,40.416,DGVM-full-400ppm,temp,4,4.997666667,3.481666667,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.2490188,40.41628122,AK,temp,4,6.240606461,4.63298537,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.249,40.416,DGVM-full-400ppm,ppt,1.1,4.997666667,5.392,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.249,40.416,DGVM-full-400ppm,ppt,0.9,4.997666667,4.328,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.2490188,40.41628122,randfor,ppt,1.1,8.2783098,13.7363005,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.2490188,40.41628122,randfor,ppt,1.2,8.2783098,18.0720997,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.2490188,40.41628122,DRS,ppt,1.1,73.33333333,76.66666667,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.249,40.416,DGVM-full-400ppm,ppt,1.2,4.997666667,6.461,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.249,40.416,DGVM-full-400ppm,temp,0.2,4.997666667,4.768333333,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.2490188,40.41628122,AK,ppt,1.1,6.240606461,6.12686448,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.2490188,40.41628122,DRS,ppt,1.2,73.33333333,80,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.2490188,40.41628122,randfor,temp,4,8.2783098,10.6261997,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.2490188,40.41628122,AK,ppt,0.9,6.240606461,6.356460002,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.2490188,40.41628122,AK,temp,2,6.240606461,5.377047371,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.2490188,40.41628122,DRS,temp,4,73.33333333,73.33333333,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.2490188,40.41628122,randfor,temp,2,8.2783098,10.4965,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.2490188,40.41628122,DRS,temp,2,73.33333333,83.33333333,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.2490188,40.41628122,randfor,temp,0.2,8.2783098,8.9153299,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
10,-109.2490188,40.41628122,DRS,ppt,0.9,73.33333333,66.66666667,warm.Psummer,mid,-2.238893917,-5.204875652,82,181,36,10523,339,-160,499,156,-63,212,-63,216,27,12,22,66,41,50,41
11,-109.7710188,40.30408122,DRS,temp,0.2,73.33333333,70,warm.Psummer,mid,-2.282690885,-5.13269449,77,171,35,10395,324,-157,481,152,-36,205,-67,189,23,10,24,61,34,50,34
11,-109.7710188,40.30408122,AK,temp,0.2,6.240606461,6.181139375,warm.Psummer,mid,-2.282690885,-5.13269449,77,171,35,10395,324,-157,481,152,-36,205,-67,189,23,10,24,61,34,50,34
11,-109.7710188,40.30408122,AK,ppt,1.2,6.240606461,6.015759394,warm.Psummer,mid,-2.282690885,-5.13269449,77,171,35,10395,324,-157,481,152,-36,205,-67,189,23,10,24,61,34,50,34
11,-109.7710188,40.30408122,AK,ppt,0.9,6.240606461,6.356162118,warm.Psummer,mid,-2.282690885,-5.13269449,77,171,35,10395,324,-157,481,152,-36,205,-67,189,23,10,24,61,34,50,34
11,-109.7710188,40.30408122,AK,ppt,1.1,6.240606461,6.127151617,warm.Psummer,mid,-2.282690885,-5.13269449,77,171,35,10395,324,-157,481,152,-36,205,-67,189,23,10,24,61,34,50,34
11,-109.7710188,40.30408122,randfor,temp,4,20.1098003,17.552,warm.Psummer,mid,-2.282690885,-5.13269449,77,171,35,10395,324,-157,481,152,-36,205,-67,189,23,10,24,61,34,50,34
11,-109.7710188,40.30408122,AK,temp,2,6.240606461,5.670798242,warm.Psummer,mid,-2.282690885,-5.13269449,77,171,35,10395,324,-157,481,152,-36,205,-67,189,23,10,24,61,34,50,34
11,-109.774,40.308,DGVM-full-400ppm,ppt,1.1,5.538666667,5.923666667,warm.Psummer,mid,-2.282690885,-5.13269449,77,171,35,10395,324,-157,481,152,-36,205,-67,189,23,10,24,61,34,50,34
11,-109.774,40.308,DGVM-full-400ppm,ppt,0.9,5.538666667,4.195333333,warm.Psummer,mid,-2.282690885,-5.13269449,77,171,35,10395,324,-157,481,152,-36,205,-67,189,23,10,24,61,34,50,34
11,-109.774,40.308,DGVM-full-400ppm,temp,0.2,5.538666667,4.913666667,warm.Psummer,mid,-2.282690885,-5.13269449,77,171,35,10395,324,-157,481,152,-36,205,-67,189,23,10,24,61,34,50,34
11,-109.7710188,40.30408122,randfor,temp,2,20.1098003,16.9598007,warm.Psummer,mid,-2.282690885,-5.13269449,77,171,35,10395,324,-157,481,152,-36,205,-67,189,23,10,24,61,34,50,34
11,-109.7710188,40.30408122,DRS,temp,2,73.33333333,80,warm.Psummer,mid,-2.282690885,-5.13269449,77,171,35,10395,324,-157,481,152,-36,205,-67,189,23,10,24,61,34,50,34
11,-109.7710188,40.30408122,randfor,temp,0.2,20.1098003,21.0897999,warm.Psummer,mid,-2.282690885,-5.13269449,77,171,35,10395,324,-157,481,152,-36,205,-67,189,23,10,24,61,34,50,34
11,-109.7710188,40.30408122,DRS,ppt,1.1,73.33333333,73.33333333,warm.Psummer,mid,-2.282690885,-5.13269449,77,171,35,10395,324,-157,481,152,-36,205,-67,189,23,10,24,61,34,50,34
11,-109.7710188,40.30408122,randfor,ppt,1.2,20.1098003,17.6613998,warm.Psummer,mid,-2.282690885,-5.13269449,77,171,35,10395,324,-157,481,152,-36,205,-67,189,23,10,24,61,34,50,34
11,-109.7710188,40.30408122,DRS,ppt,1.2,73.33333333,80,warm.Psummer,mid,-2.282690885,-5.13269449,77,171,35,10395,324,-157,481,152,-36,205,-67,189,23,10,24,61,34,50,34
11,-109.7710188,40.30408122,randfor,ppt,0.9,20.1098003,20.4957008,warm.Psummer,mid,-2.282690885,-5.13269449,77,171,35,10395,324,-157,481,152,-36,205,-67,189,23,10,24,61,34,50,34
11,-109.7710188,40.30408122,DRS,ppt,0.9,73.33333333,66.66666667,warm.Psummer,mid,-2.282690885,-5.13269449,77,171,35,10395,324,-157,481,152,-36,205,-67,189,23,10,24,61,34,50,34
11,-109.7710188,40.30408122,AK,temp,4,6.240606461,5.153017242,warm.Psummer,mid,-2.282690885,-5.13269449,77,171,35,10395,324,-157,481,152,-36,205,-67,189,23,10,24,61,34,50,34
